,Employee ID,Full Name,Start Date,Title,Supervisor,Mail,Business Unit,Employee Status,Job Type,Zone,Contract Type,Termination Type,Department,Division,Date of Birth,State,Job,Gender,Zipcode,RaceDesc,Marital Status,Performance Score,Current Employee Rating
103,3530,Zariah Black,13-Nov-19,Area Sales Manager,Jenna Weaver,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unknown,Sales,Field Operations,16-06-1993,California,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2
104,3531,Ronnie Mayer,17-Jun-23,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unknown,Sales,Project Management - Con,18-05-1943,California,Project Manager,Male,18409,Black,Divorced,Fully Meets,1
105,3532,Marlon Ford,14-Oct-21,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unknown,IT,Wireless,27-11-1966,Oregon,Technician,Female,40306,Black,Widowed,Fully Meets,1
106,3533,Slade Griffith,01-Jun-21,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Sales,General - Selling General and Administrative,12-11-1966,North Dakota,Administrator,Male,65183,White,Married,Fully Meets,2
107,3534,Lee Frye,14-Sep-18,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unknown,Sales,Engineers,16-08-1959,Kentucky,Engineer,Female,97002,Asian,Single,Fully Meets,4
108,3535,Veronica Rowe,11-Dec-18,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Sales,Fielders,02-02-1994,Kentucky,Engineer,Female,29811,Black,Single,Fully Meets,4
109,3536,Aylin Berg,06-Aug-22,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unknown,Sales,General - Selling General and Administrative,02-01-1989,Georgia,Administrative,Female,89169,Black,Single,Fully Meets,2
110,3537,Neveah Rowe,28-May-22,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Sales,Field Operations,11-07-1954,Texas,Foreman,Male,63882,Hispanic,Married,Fully Meets,2
111,3538,Keith Baxter,16-Jun-19,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,Sales,Fielders,29-08-1959,Texas,Engineer,Male,62328,Asian,Widowed,Fully Meets,2
112,3539,Chaz Bruce,08-Dec-19,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unknown,Sales, General - Conference,27-11-1983,Colorado,Foreman,Male,74448,Hispanic,Single,Fully Meets,5
113,3540,Maya Mccann,12-Mar-20,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,Sales,Splicing,09-06-1983,Colorado,Supervisor,Male,18721,White,Widowed,Exceeds,4
114,3541,Aaron Weber,06-Apr-20,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Sales,Field Operations,27-10-1991,Indiana,Technician,Male,78938,Black,Married,Exceeds,2
115,3542,Ellie Gill,15-Apr-23,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unknown,Sales,Field Operations,01-03-1948,Indiana,Manager,Male,45456,White,Married,Needs Improvement,1
116,3543,Rayne Kerr,10-Nov-20,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unknown,Sales, General - Conference,18-02-1981,California,Laborer,Female,45509,Black,Single,Fully Meets,2
117,3544,Samara Mcbride,29-Jun-23,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Sales,Aerial,16-09-2000,California,Foreman,Male,13902,Asian,Single,Fully Meets,2
118,3545,Ryann Rubio,07-Mar-22,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unknown,IT,Field Operations,28-01-1943,Oregon,Locator,Female,9733,Black,Widowed,Fully Meets,1
119,3546,Paris Carr,31-Jul-21,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Sales, General - Conference,14-07-1980,North Dakota,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1
120,3547,Adriel Wiggins,20-Jan-22,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unknown,Sales,Project Management - Eng,25-03-1947,Kentucky,Supervisor,Female,1919,Other,Married,Needs Improvement,2
121,3548,Sanaa Glass,11-Jul-21,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Sales, General - Conference,25-01-1964,Kentucky,Technician,Female,40135,White,Single,Fully Meets,1
122,3549,Ryan Lynch,15-Oct-18,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Field Operations,17-03-1955,Georgia,Technician,Female,72975,Black,Divorced,Fully Meets,2
123,3550,Charlie Atkinson,26-Nov-21,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,26-03-1988,Texas,Billing,Male,57754,White,Divorced,Fully Meets,1
124,3551,Emery Roach,11-Aug-18,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unknown,Sales,Engineers,04-07-1954,Texas,Engineer,Male,81142,Black,Married,Needs Improvement,4
125,3552,Harper Ramos,16-Feb-20,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,11-08-1942,Colorado,Foreman,Male,28714,White,Single,Needs Improvement,1
126,3553,Khalil Mendez,20-Jan-20,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unknown,Sales,Field Operations,07-05-1949,Colorado,Foreman,Male,50379,Black,Divorced,Fully Meets,4
127,3554,Lizeth Holland,31-Mar-19,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unknown,Sales,People Services,14-10-1958,Indiana,Chief Product Officer,Male,78385,Asian,Widowed,Fully Meets,1
128,3555,Matilda Randall,06-Jan-23,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Engineering,11-01-1988,Indiana,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4
129,3556,Damien Howe,18-Jul-19,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Wireline Construction,16-06-1961,California,Vice President,Male,86009,White,Single,Exceeds,2
130,3557,Nicholas Obrien,13-Feb-19,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Sales,Field Operations,06-06-1960,Massachussets,Operator,Male,68837,Other,Single,Fully Meets,2
131,3558,Mildred Gentry,30-Dec-18,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Yard (Material Handling),04-06-1959,Massachussets,Manager,Female,2145,Black,Single,Fully Meets,1
132,3559,Wilson K Adinolfi,06-Nov-19,Production Technician I,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,18-11-1991,Massachussets,Assistant,Male,1960,White,Single,Fully Meets,2
133,3560,Joanne Handschiegl,01-Jun-22,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Field Operations,18-02-1954,Massachussets,Technician,Female,2127,Asian,Divorced,Exceeds,4
134,3561,Dianna Blount,28-Mar-23,Production Technician II,Steven King,dianna.blount@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Production       , General - Conference,31-01-1959,Massachussets,Technician,Female,2171,White,Married,Fully Meets,5
135,3562,Jean Crimmings,21-May-19,Production Technician I,Stephen Rodriguez,jean.crimmings@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Production       ,Shop (Fleet),09-04-1954,Massachussets,Manager,Female,1821,Other,Single,Exceeds,2
136,3563,Nore Sadki,01-Jan-19,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Field Operations,15-10-1946,Massachussets,Driver,Male,2148,Black,Widowed,PIP,4
137,3564,Susan Lundy,26-Jan-19,Production Technician II,Diana Johnson,susan.lundy@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,07-11-1994,Massachussets,Lineman,Female,2122,White,Divorced,Fully Meets,1
138,3565,Kramer Keatts,11-Sep-21,Production Technician I,Diana Good,kramer.keatts@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unknown,Production       , General - Conference,10-05-1968,Massachussets,Lineman,Male,1887,Other,Divorced,Fully Meets,4
139,3566,Maliki Moumanil,26-Sep-21,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Aerial,05-10-1963,Massachussets,Lineman,Male,1460,Black,Single,Fully Meets,2
140,3567,Nader Barton,04-Mar-23,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,General - Selling General and Administrative,02-09-1966,Massachussets,Technician,Male,2747,Asian,Widowed,Fully Meets,4
141,3568,Quinn Rarrick,11-Jul-23,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Field Operations,08-12-1974,Massachussets,Foreman,Male,2478,Asian,Divorced,Fully Meets,2
142,3569,Beatrice Chace,09-Feb-19,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Production       ,Cable Television,19-07-1995,Massachussets,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2
143,3570,Adrienne J Homberger,19-Apr-19,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Production       ,Fielders,23-11-1974,Massachussets,Engineer,Female,2445,Asian,Married,Fully Meets,1
144,3571,Marilyn Linares,07-Jul-22,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,29-08-1947,Massachussets,Engineer,Female,1886,White,Widowed,Fully Meets,4
145,3572,Timothy Sullivan,12-Mar-19,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Fielders,07-06-1994,Massachussets,Engineer,Male,2747,White,Single,Fully Meets,5
146,3573,Jennifer Medeiros,09-Mar-20,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,26-10-1983,Massachussets,Driller,Female,2346,Asian,Divorced,Exceeds,4
147,3574,Anna Von Massenbach,18-May-21,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       ,Underground,06-05-1951,Massachussets,Laborer,Female,2124,Hispanic,Widowed,Fully Meets,1
148,3575,George Johnson,28-Apr-21,Production Technician I,Amanda Smith,george.johnson@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,05-03-1987,Massachussets,Groundman,Male,2445,Hispanic,Single,Exceeds,5
149,3576,Angela Erilus,21-Jul-21,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Engineers,26-04-1992,Massachussets,Project Manager,Female,2133,Asian,Single,Exceeds,4
150,3577,Miguel Estremera,15-Sep-19,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,30-05-1957,Massachussets,Tower Hand,Male,2129,White,Widowed,Fully Meets,4
151,3578,Clinton Owad,04-May-19,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,30-05-1957,Massachussets,Technician,Male,1760,Hispanic,Married,Exceeds,2
152,3579,Constance Sloan,20-May-21,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,15-11-1946,Massachussets,Laborer,Female,1851,Asian,Widowed,Needs Improvement,4
153,3580,Davion Sanchez,16-Dec-19,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Field Operations,21-04-1942,Massachussets,Foreman,Male,41016,Other,Married,Fully Meets,4
154,3581,Ross Strickland,20-Nov-20,Production Technician I,Paul Walker,ross.strickland@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Wireline Construction,08-03-1943,Massachussets,Foreman,Male,18389,Other,Divorced,Fully Meets,2
155,3582,Augustus Drake,19-Aug-20,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Yard (Material Handling),09-08-1968,Massachussets,Laborer,Male,90676,Asian,Widowed,Fully Meets,4
156,3583,Gracelyn Huynh,28-Apr-21,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,20-11-1958,Massachussets,Construction Manager,Female,16011,White,Married,Needs Improvement,4
157,3584,Orlando Armstrong,14-Aug-20,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Field Operations,07-11-1987,Massachussets,Lineman,Female,2051,Other,Married,Fully Meets,4
158,3585,Edward Everett,22-Dec-21,Production Technician I,Traci Floyd,edward.everett@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Yard (Material Handling),16-07-1992,Massachussets,Laborer,Female,3074,Black,Divorced,Fully Meets,4
159,3586,Jaqueline Terrell,01-Feb-19,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,People Services,27-12-2000,Massachussets,Manager,Female,24711,Hispanic,Single,Fully Meets,2
160,3587,Quinn Mccullough,10-May-21,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,General - Engineering,25-12-1977,Massachussets,Administrative,Male,74564,Other,Divorced,Fully Meets,2
161,3588,Selena Greer,25-Jun-19,Production Technician I,Paul Lopez,selena.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Shop (Fleet),08-03-1972,Massachussets,Mechanic,Male,14504,Black,Widowed,Fully Meets,2
162,3589,Giovani Roy,25-Apr-19,Production Technician I,Jay Bush,giovani.roy@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unknown,Production       ,Field Operations,02-08-1951,Massachussets,Laborer,Male,2683,White,Single,Fully Meets,1
163,3590,Dominik Mullen,25-Feb-21,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,31-05-1995,Massachussets,Laborer,Male,66167,Asian,Widowed,Fully Meets,4
164,3591,Abdullah Ellison,23-Nov-21,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,14-11-1998,Massachussets,Supervisor,Female,21634,White,Married,Needs Improvement,5
165,3592,Andre Guzman,05-Oct-21,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,23-12-1998,Massachussets,Technician,Male,9454,Other,Single,Fully Meets,3
166,3593,Brayden Malone,30-May-20,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       , General - Conference,11-11-1949,Massachussets,Foreman,Male,48453,Asian,Married,Fully Meets,1
167,3594,Maribel Morrison,11-Dec-18,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unknown,Production       ,Field Operations,14-03-1968,Massachussets,Technician,Male,72888,Black,Married,Needs Improvement,1
168,3595,Fisher Stafford,22-Sep-20,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Resignation,Production       ,Engineers,02-03-1952,Massachussets,Technician,Male,56703,Other,Divorced,Fully Meets,1
169,3596,Kellen Medina,28-Jul-19,Production Technician I,John Henry,kellen.medina@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Splicing,19-07-1982,Massachussets,Technician,Male,33998,Other,Single,Needs Improvement,2
170,3597,Brenton Monroe,06-Jun-20,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Production       , General - Conference,31-10-1986,Massachussets,Foreman,Female,17650,Black,Single,Fully Meets,1
171,3598,Derick Rocha,28-Sep-18,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Eng,06-10-1950,Massachussets,Supervisor,Female,72750,Other,Married,Needs Improvement,1
172,3599,Elaine Weeks,12-Apr-20,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,Production       , General - Conference,31-03-1950,Massachussets,Technician,Female,14044,White,Divorced,Fully Meets,2
173,3600,Marely Dixon,01-Nov-22,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unknown,Production       ,Field Operations,07-10-1949,Massachussets,Technician,Female,34810,White,Single,Fully Meets,2
174,3601,Keagan Henson,21-Nov-22,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Wireline Construction,22-07-1966,Massachussets,Billing,Female,75187,White,Married,Fully Meets,5
175,3602,Helena Davenport,11-Apr-21,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Engineers,12-10-1994,Massachussets,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
176,3603,Houston Aguirre,29-Nov-18,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,15-02-1977,Massachussets,Technician,Female,58348,White,Married,Fully Meets,2
177,3604,Kane Owen,16-Jan-19,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,Field Operations,09-03-1948,Massachussets,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
178,3605,Emerson Pitts,18-Sep-19,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unknown,Production       ,Engineers,25-08-1943,Massachussets,Technician,Male,2315,Other,Divorced,Fully Meets,4
179,3606,Clarissa Winters,01-Aug-19,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Production       ,Billable Consultants,13-03-1965,Massachussets,Engineer,Male,95618,Other,Divorced,Fully Meets,3
180,3607,Frankie Atkins,18-Jun-19,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Con,03-08-1976,Massachussets,Coordinator,Male,15195,Other,Married,Fully Meets,5
181,3608,Ally Zhang,13-Feb-19,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,06-07-1979,Massachussets,Technician,Male,74447,Other,Married,Fully Meets,3
182,3609,Kayleigh Harmon,02-Jun-21,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Shop (Fleet),09-06-1993,Massachussets,Welder,Female,21318,Other,Widowed,Fully Meets,3
